molecule_chembl_id,rdkit_canonical_smiles,pIC50,pIC50_range,n_measurements,target_chembl_id,assay_chembl_id
CHEMBL2017731,CN1CCC(Nc2cc(Nc3cc(C4CC4)[nH]n3)nc(-c3ccccc3)n2)CC1,7.136677139879544,0.0,1,CHEMBL1908385,CHEMBL2020901
CHEMBL5624589,O=C(NCc1cccnc1)NC1CCN(c2ncccn2)CC1,4.100000018985305,0.0,1,CHEMBL1849,CHEMBL5623729
CHEMBL1934933,O=C(/C=C/c1cn(-c2ccccc2)nc1-c1ccc(F)cc1)c1ccc(Cl)cc1,4.470092373569629,0.0001848595714815,2,CHEMBL360,CHEMBL1936053
CHEMBL3393964,O=C(c1ccccc1F)N1CCN(C2c3ccccc3-c3ccccc32)CC1,6.442492798094342,0.0,1,CHEMBL1849,CHEMBL3395431
CHEMBL3235986,CC(=O)c1cc(C)c(O)c(CC2=C(C)C(=O)C(O)=C(C)C2=O)c1O,5.863279432843593,0.0,1,CHEMBL4295521,CHEMBL4400921
CHEMBL1591599,CC(C)(CNC(=O)c1cc(-c2ccc(Cl)s2)nc2ccccc12)N1CCOCC1,5.797784224198868,0.0,1,CHEMBL1287620,CHEMBL2354305
CHEMBL1916848,O=C(NO)N1N=C(c2ccccc2O)C[C@H]1c1ccc(O)cc1,4.387345359137068,0.0211892990699382,2,CHEMBL360,CHEMBL1918205
CHEMBL1269380,COC(=O)/C=C1\Nc2ccccc2OC1=O,5.0,0.0,1,CHEMBL1275214,CHEMBL1274290
CHEMBL1929425,CCOC(=O)Nc1cc(NC(C)CCCN(CC)CC)c2nc(-c3ccco3)c(-c3ccco3)nc2n1,4.571865205971212,0.0,1,CHEMBL4213,CHEMBL1931925
CHEMBL4444550,Cc1ccc(S(=O)(=O)Nc2ccc3oc(-c4ccccc4)nc3c2)cc1,4.167491087293763,0.0,1,CHEMBL4295521,CHEMBL4388634
CHEMBL1934954,O=NN1N=C(c2ccccc2O)C[C@@H]1c1cn(-c2ccccc2)nc1-c1ccc(F)cc1,3.927591771349234,0.0048164239888177,2,CHEMBL360,CHEMBL1936053
CHEMBL570080,O=C(Nc1cc(Cl)c(Cl)cc1Cl)c1ccccc1[N+](=O)[O-],4.92009553233328,0.0,1,CHEMBL1849,CHEMBL1059058
CHEMBL5290565,O=C(CCC(F)(F)F)N1CCC(c2cccc(F)n2)CC1,8.0,0.0,1,CHEMBL360,CHEMBL5246902
CHEMBL5401220,COc1ccc(-c2noc(C(=O)NCCN3CCOCC3)n2)cc1OC,4.619788758288394,0.0,1,CHEMBL4105939,CHEMBL5375438
CHEMBL216512,O=C(C1CC(=O)N(C2CCCCC2)C1)N1CCN(C(c2ccccc2)c2ccc(Cl)cc2)CC1,5.349692476868063,0.0,1,CHEMBL1849,CHEMBL907779
CHEMBL3628453,CCN1CCN(CCCNc2ccc(Nc3c(C(=O)NN)cnc4ccc(F)cc34)cc2)CC1,6.086186147616283,0.0,1,CHEMBL3430898,CHEMBL3630322
CHEMBL4463635,CC1(c2ccc(N3CCOC3=O)cc2)NC(=O)N(CC(=O)c2ccc(F)cc2F)C1=O,6.070581074285707,0.0,1,CHEMBL360,CHEMBL4384709
CHEMBL4552550,CC1(c2ccc(C#N)cc2)NC(=O)N(CC(=O)c2cccc(OC(F)(F)F)c2)C1=O,6.199998172182031,0.0,1,CHEMBL3804751,CHEMBL4406692
CHEMBL3126888,Nc1nc(N)c2c(-c3ccccc3)cn([C@@H]3O[C@H](CO)[C@@H](O)[C@H]3O)c2n1,5.069050968832477,0.0,1,CHEMBL360,CHEMBL3129228
CHEMBL239879,COc1cc(C)cc2c1C(=O)C=CC2=O,4.499986003223776,7.473172006426575,2,CHEMBL360,CHEMBL3077583
CHEMBL239661,Cc1cc(Cl)c2c(c1O)C(=O)C=CC2=O,4.499971084155391,7.674542168326069,2,CHEMBL360,CHEMBL3077583
CHEMBL1566050,CCCNC(=O)c1c(N)n(-c2ccc(S(N)(=O)=O)cc2)c2nc3ccccc3nc12,6.172152749122881,0.0,1,CHEMBL1287620,CHEMBL2354305
CHEMBL3628522,CCN1CCN(CCCOc2ccc(Nc3c(C(=O)O)cnc4ccccc34)cc2)CC1,4.990549104201306,0.0,1,CHEMBL3430898,CHEMBL3630322
CHEMBL3637812,Fc1ccc(Cc2nnc(-c3ccnc(Nc4ccc(OCCN5CCOCC5)cc4)n3)[nH]2)cc1,5.100000128334196,0.0,1,CHEMBL613086,CHEMBL3637832
CHEMBL481391,O=CN(O)C[C@@H](Cc1ccccc1)C(=O)N1CCC[C@H]1c1nc2ccccc2[nH]1,7.167491087293763,0.0,1,CHEMBL5765,CHEMBL1014575
CHEMBL3637827,Cc1ccc2c(c1)c(=O)cc(C(F)(F)F)n2CCNC(=O)c1ccccn1,5.200000237109354,0.0,1,CHEMBL613086,CHEMBL3637832
CHEMBL437002,O=C(c1ccccc1F)N1CCC(Cc2ccccc2)CC1,4.850236423118389,0.0004731262545272,2,CHEMBL360,CHEMBL3073615
CHEMBL3637815,Cc1ccc2oc(SCC(=O)Nc3nccs3)nc2n1,5.200000237109354,0.0,1,CHEMBL613086,CHEMBL3637832
CHEMBL1377441,O=C(O)c1ccc(-c2ccc(/C=C3\NC(=O)N(Cc4ccc(Cl)cc4)C3=O)o2)cc1Cl,4.173471693659349,0.0,1,CHEMBL1293297,CHEMBL1614471
CHEMBL99932,Nc1cccc2cccnc12,4.102372908709558,0.0,1,CHEMBL1287620,CHEMBL3888734
CHEMBL5416518,COc1ccc(-c2noc(C(=O)NCCc3ccc(C(=O)N4CC(OC)C4)cc3)n2)cc1OC,6.522878745280337,0.0,1,CHEMBL4105939,CHEMBL5375438
CHEMBL5420782,CCCN(C)c1ccc(CN2CCC(COc3ccccc3F)CC2)cc1,4.7447274948966935,0.0,1,CHEMBL4879548,CHEMBL5347778
CHEMBL4514109,Cc1ccccc1C(=O)CN1C(=O)NC(C)(c2ccc(C#N)cc2)C1=O,6.0999990348465305,0.0,1,CHEMBL3804751,CHEMBL4406692
CHEMBL3309663,Cc1nc2ccccn2c1C(=O)NNC(=O)C1CCCCC1,5.113509274827518,0.0,1,CHEMBL6069,CHEMBL3365136
CHEMBL4555877,COc1ccc(C(=O)CN2C(=O)/C(=C\c3ccc(Br)cc3)SC2=S)cc1,4.91721462968355,0.0,1,CHEMBL1849,CHEMBL4481956
CHEMBL1305601,COCCCN=C(S)NCCCNc1nc2cc3c(cc2cc1C#N)OCO3,5.921905849593589,0.0,1,CHEMBL1287620,CHEMBL2354305
CHEMBL4210409,N#C/C(=C\c1ccc(-c2cc(C(=O)O)cc(C(=O)O)c2)o1)c1nc2ccccc2s1,5.939302159646388,0.0,1,CHEMBL2259247,CHEMBL4178649
CHEMBL1400620,Cc1cccc(N2NC(=O)/C(=C/c3ccc(-c4ccc(Cl)c(C(=O)O)c4)o3)C2=O)c1,3.9120057449002856,0.0,1,CHEMBL1293297,CHEMBL1614471
CHEMBL1198279,CCOC(=O)c1ccc2nc(C)cc(Nc3ccc(N4CCCCC4)cc3)c2c1,4.698970004336019,0.0,1,CHEMBL1849,CHEMBL5387352
CHEMBL1807075,FC(F)(F)c1cc(/N=N/Nc2ccc(Cl)c(C(F)(F)F)c2)ccc1Cl,5.486782399932061,0.0,1,CHEMBL360,CHEMBL3239483
CHEMBL3794183,Cc1c(C(=O)/C=C/c2ccc([N+](=O)[O-])o2)[n+]([O-])c2cc(Cl)ccc2[n+]1[O-],4.8696662315049934,0.0,1,CHEMBL360,CHEMBL3796292
CHEMBL4876370,Cc1cn(C2CCN(Cc3cc(Oc4cc(Cl)cc(Cl)c4)ccn3)CC2)c(=O)[nH]c1=O,6.221848749616356,0.0,1,CHEMBL2361,CHEMBL4832952
CHEMBL2393583,CC(c1c[nH]nc1-c1ccccc1)N1CCC(CCC(=O)Nc2ccccc2)CC1,4.823908740944319,0.0,1,CHEMBL2390811,CHEMBL2395747
CHEMBL522583,COc1ccc(-c2c(C)nn3c(=O)cc(-c4ccccc4)[nH]c23)cc1,4.042392712939905,0.0,1,CHEMBL5091,CHEMBL989742
CHEMBL3359134,CC1=C[C@@H]2C[C@@H](C)CC[C@@H]2[C@@](C)(C(=O)C2=C(O)[C@@H](CO)NC2=O)[C@@H]1/C=C/C=C/C[C@@H](C)O,3.947306058075032,0.0,1,CHEMBL360,CHEMBL3382531
CHEMBL3443341,CC1CCc2nc(O)c(C(=O)NCCCN3CCN(C)CC3)cc2C1,4.46539838962474,0.0690745904617964,2,CHEMBL4105939,CHEMBL4649965
CHEMBL3792780,CNC[C@@H](Cc1ccccc1)N1CCN(CCC23CC4CC(CC(C4)C2)C3)CC1,4.42021640338319,0.0,1,CHEMBL360,CHEMBL3796194
CHEMBL565062,COC(=O)c1c(NC(=O)c2ccccc2[N+](=O)[O-])sc2c1CCC2,5.739928612014925,0.0,1,CHEMBL1849,CHEMBL1059058
CHEMBL6174120,CC(=O)Oc1cc(O)c2c(c1)[n+]([O-])c1ccccc1[n+]2[O-],6.035290537142854,0.3010299956639812,4,CHEMBL360,CHEMBL6154546
CHEMBL3616528,O=c1[nH]c(=O)c2c(ncn2Cc2ccccc2)[nH]1,4.413412695328245,0.0,1,CHEMBL6065,CHEMBL5234352
CHEMBL5179645,O=C1OC(c2ccccc2C(F)(F)F)C(c2ccc3ccccc3n2)=C1O,4.507239610973162,0.365776808542801,3,CHEMBL4540,CHEMBL5161730
CHEMBL3483649,COc1cc(-c2cc(NC3CCCC3)nc3[nH]ccc23)nc(N)n1,5.56831304800948,0.0,1,CHEMBL360,CHEMBL4649971
CHEMBL5203837,C[C@@H]1CN2c3c(cc4c(OC[C@@H]5CCC(=O)N5)noc4c3F)CC3(C(=O)NC(=O)NC3=O)[C@H]2[C@H](C)O1,5.585026652029182,0.0,1,CHEMBL3430898,CHEMBL5166522
CHEMBL3125253,CCc1cc(C(=O)N[C@@H]2C[C@@H](C(=O)Nc3cnn(CC)n3)N(C(=O)c3coc4ccccc34)C2)n(C)n1,8.522878745280337,0.0,1,CHEMBL1849,CHEMBL3132000
CHEMBL3942795,CCOc1ccc2cc(CNc3ccc(O)cc3)c(O)nc2c1,5.476253533188435,0.0,1,CHEMBL3988585,CHEMBL3887425
CHEMBL3409426,CC1CCC(c2cc(C(=O)NN)nc3ccccc23)CC1,5.450000476425332,0.0,1,CHEMBL360,CHEMBL3412552
CHEMBL3342669,Nc1ncnc2c1c(-c1cccc3c1oc1ccccc13)cn2[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O,6.721246399047171,0.0,1,CHEMBL360,CHEMBL3385546
CHEMBL4279113,COCCCn1c(-c2ccc(C(C)C)cc2)cc(CN2CCOCC2)c1C,5.903089986991944,0.0,1,CHEMBL360,CHEMBL4255037
CHEMBL1339581,COc1ccccc1N1C(=O)NC(=O)/C(=C/c2ccc3c4c(cccc24)CC3)C1=O,5.651305809734459,0.0,1,CHEMBL1287620,CHEMBL2354305
CHEMBL3488006,Cc1cc(C)n(CC2CCCN2CC(=O)Nc2cc(C(C)C)no2)n1,4.52673712751262,0.3584724672963455,2,CHEMBL360,CHEMBL4649971
CHEMBL4526073,CC(=O)c1c(C)n(Cc2ccccc2)c2ccc(OCCCC(=O)O)cc12,4.212984366136141,0.7781512503836439,2,CHEMBL6065,CHEMBL4368148
CHEMBL5433850,N#Cc1cc([N+](=O)[O-])ccc1-c1ccc(C(=O)O)o1,4.61261017366127,0.0,1,CHEMBL360,CHEMBL5330224
CHEMBL3355800,COc1ccc(NC(=O)N2CCN(c3nsc4ccccc34)CC2)cc1,4.913640169325252,0.0,1,CHEMBL3430898,CHEMBL3390735
CHEMBL3358487,O=C(NCCCCn1cnc([N+](=O)[O-])n1)c1sc2ccccc2c1Cl,4.923855827808472,0.9481683617271316,2,CHEMBL360,CHEMBL4179593
CHEMBL227505,COc1ccc(/C=N/NC(=O)c2cc(C34CC5CC(CC(C5)C3)C4)c3ccccc3n2)c2ccccc12,5.019999811738259,0.0,1,CHEMBL360,CHEMBL914626
CHEMBL4471162,CC[C@H](C)C[C@H](C)C[C@H](CO)C[C@@H](C)/C=C(C)/C=C(C)/C=C/C=C/C(=O)N1CCCC(O)C1=O,4.958607314841775,0.0,1,CHEMBL4295521,CHEMBL4338622
CHEMBL3960902,O=C(c1ccc2[nH]ccc2c1)N1CCN(C2c3ccccc3-c3ccc([N+](=O)[O-])cc32)CC1,6.568636235841013,1.8398968463284489,3,CHEMBL613086,CHEMBL3880092
CHEMBL3482332,CCOCCC(=O)N1CCc2cccc(S(=O)(=O)N3CCOCC3)c2C1,4.690777281166944,0.0,1,CHEMBL4105939,CHEMBL4649965
CHEMBL4567438,CC1(c2ccc(NS(=O)(=O)c3ccccc3)cc2)NC(=O)N(CC(=O)c2ccc(F)cc2F)C1=O,6.399996913372259,0.0,1,CHEMBL3804751,CHEMBL4406692
CHEMBL4761620,O=C1c2ccccc2C(=O)C12N1CSC[C@@H]1[C@@H](c1cccc(F)c1)[C@@]21CSc2ccccc2C1=O,4.785686102575601,0.0,1,CHEMBL360,CHEMBL4719106
CHEMBL596024,COc1ccc(Cn2cnc3c(Cc4ccccc4)nc(Cl)nc32)cc1,4.698970004336019,0.0,1,CHEMBL360,CHEMBL1073962
CHEMBL3222163,CCOC(=O)C1=C(C)N=c2s/c(=C\c3cc(Br)c(O)c(Br)c3)c(=O)n2C1c1cccs1,5.214670164989233,0.0,1,CHEMBL3217377,CHEMBL3227733
CHEMBL3637803,CCOCn1ccc(NS(=O)(=O)c2ccc(N)cc2)nc1=O,5.499999678657065,0.0,1,CHEMBL613086,CHEMBL3637832
CHEMBL2024336,COc1ccc(C(=O)CC(SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)COP(=O)(O)OP(=O)(O)OC[C@H]2O[C@@H](n3cnc4c(N)ncnc43)[C@H](O)[C@@H]2OP(=O)(O)O)C(=O)O)cc1,4.474955192963154,0.0,1,CHEMBL1275214,CHEMBL2027819
CHEMBL455453,O=C(/C=C/c1ccc2c(c1)OCO2)c1ccc([N+](=O)[O-])cc1,4.2500190672019045,0.0848215134003176,2,CHEMBL4542,CHEMBL1948973
CHEMBL425259,Cc1ccc(Cl)cc1NC(=O)C1CC(=O)N(C2CCCCC2)C1,6.013228265733755,0.0,2,CHEMBL1849,CHEMBL907779
CHEMBL3449174,Cc1ccc(Oc2cc(F)ccc2O[C@@H]2CCC[C@@H](N)[C@H]2O)cc1,4.483590081349419,0.0197594444955271,2,CHEMBL360,CHEMBL4649971
CHEMBL5186061,C[C@@H]1CN2c3c(cc4c(N5CC[C@H](C#N)C5)noc4c3F)CC3(C(=O)NC(=O)NC3=O)[C@H]2[C@H](C)O1,5.0,0.0,1,CHEMBL3430898,CHEMBL5166522
CHEMBL3298910,CCc1nc2ccc(Cl)cn2c1C(=O)NCc1ccc(N2CCC(c3ccc(OC(F)(F)F)cc3)CC2)cc1,7.0,0.0,1,CHEMBL360,CHEMBL5346690
CHEMBL257359,CC(C)C(C(=O)O)N1C(=O)/C(=C/C=C/c2ccco2)SC1=S,4.319664486585436,0.0,1,CHEMBL1293297,CHEMBL1614471
CHEMBL2431004,CN(O)C(=O)CS[C@H](c1ccccc1)P(=O)(O)O,4.080921907623926,0.0,1,CHEMBL5630,CHEMBL2434044
CHEMBL3447012,CNc1cc(CCNS(=O)(=O)c2ccccc2)nc(-c2ccccn2)n1,4.844303142350672,0.5101526558315772,2,CHEMBL360,CHEMBL4649971
CHEMBL5185004,Cc1c(OCc2ccccc2)ccc2c1B(O)OC2,5.443697499232712,0.0,1,CHEMBL360,CHEMBL5105203
CHEMBL3354606,O=C1C=C(N(Cc2cn(Cc3ccccc3)nn2)c2ccc(C(F)(F)F)cc2)C(=O)c2ccccc21,5.728158393463501,0.0,1,CHEMBL360,CHEMBL3367829
CHEMBL1452318,Cc1cc(=O)oc2cc(OCCc3ccccc3)ccc12,5.870310107800699,0.0,1,CHEMBL1287620,CHEMBL2354305
CHEMBL4526007,COc1ccc(Cl)cc1S(=O)(=O)Nc1ccc2oc(-c3ccc(NS(=O)(=O)c4ccc(Cl)s4)cc3)nc2c1,5.1938200260161125,0.0,1,CHEMBL4295521,CHEMBL4388634
CHEMBL1982831,CN(C)c1ccc(-c2ccnc3c2CC(C)(C(=O)NCc2cccs2)O3)cc1,6.251905046069536,0.0,1,CHEMBL1287620,CHEMBL2354305
CHEMBL1945997,COc1cc(OC)c(/C=C/C(=O)c2ccc3ccccc3c2)c(OC)c1,2.780153613975639,0.0,1,CHEMBL4542,CHEMBL1948973
CHEMBL240533,O=C(c1ccccc1)N1CCN(C2c3ccccc3-c3ccccc32)CC1,7.045757490560675,0.3124271832071033,4,CHEMBL360,CHEMBL1228528
CHEMBL522627,CCCc1c(-c2ccccc2)[nH]c2c(-c3ccccc3)c(C)nn2c1=O,4.747146969020107,0.0,1,CHEMBL5091,CHEMBL989742
CHEMBL1322235,Cc1c(O)ccc2c(CC(=O)N[C@@H](Cc3ccc(O)cc3)C(=O)O)cc(=O)oc12,6.042871802323187,0.0,1,CHEMBL1287620,CHEMBL2354305
CHEMBL1300373,CC1CCCN(CCCNC(=O)c2ccc3c(c2)N(Cc2ccccc2F)C(=O)c2ccccc2S3(=O)=O)C1,3.096910013008056,0.0,1,CHEMBL1744527,CHEMBL1798854
CHEMBL1087059,CC(C)CCCC(C)CCNCCNC1C2CC3CC(C2)CC1C3,5.2827155479829,0.9736710612776508,2,CHEMBL360,CHEMBL5333912
CHEMBL3338939,N=C(N)NCCc1ccc(OCc2cccc(COc3ccc(CCNC(=N)N)cc3)c2)cc1.O=C(O)C(F)(F)F,6.33889035263304,0.3679767852945943,2,CHEMBL360,CHEMBL3606843
CHEMBL3753521,Cc1ccc2nc3ccccc3c(Nc3ccc(NC(=S)Nc4ccc([N+](=O)[O-])cc4)cc3)c2c1,4.605548319173784,0.0,1,CHEMBL3430898,CHEMBL3758003
CHEMBL3355784,CCOC(=O)c1cc2cc(N3CCN(C(=O)Nc4ccc(C(C)=O)cc4)CC3)ccc2o1,5.449771646944906,0.0,1,CHEMBL3430898,CHEMBL3390735
CHEMBL3462531,Cc1cccn2cc(CN3CCCC(c4noc(C5CC5)n4)C3)nc12,4.332451699584693,0.0,1,CHEMBL360,CHEMBL4649971
CHEMBL400279,CC1=C(O)C(C)(Cc2ccc(-c3cccc(Cl)c3)cc2)SC1=O,3.8068754016455375,0.0,1,CHEMBL3640,CHEMBL940953
CHEMBL4649112,O=C(O)C(=O)Nc1ccc(C#Cc2ccc(C(F)(F)F)cc2C(F)(F)F)cc1,7.853871964321762,0.0,2,CHEMBL4295521,CHEMBL4626292
CHEMBL3918141,CCOC(=O)c1ccc(NC(=O)C2CCN(S(=O)(=O)c3cn(C(C)C)cn3)CC2)cc1,5.61261017366127,0.0,1,CHEMBL3988585,CHEMBL3887425
CHEMBL4543078,O=C(CN1C(=O)/C(=C\c2ccc(Cl)cc2)SC1=S)c1ccccc1,4.300162274132754,0.0,1,CHEMBL1849,CHEMBL4481956
CHEMBL4555298,Cc1ccc(C(=O)CN2C(=O)NC(C)(c3ccc(C#N)cc3)C2=O)cc1,5.800000874803203,0.0,1,CHEMBL3804751,CHEMBL4406692
CHEMBL385650,O=C(Nc1cc(-c2ccccc2)c(O)c(-c2ccccc2)c1)C1CC(=O)N(C2CCCCCCC2)C1,5.889410289700751,0.0,1,CHEMBL1849,CHEMBL907779
CHEMBL3884879,Cc1ccc(CN2CCN(c3nc(=O)c4cc(C(F)(F)F)ccc4s3)CC2)cc1,4.934420285271552,0.0,1,CHEMBL3430898,CHEMBL3875318
CHEMBL1773961,O=C(CC1CCCC1)N1CCC(c2nc(-c3cccs3)no2)CC1,5.823908740944319,0.0,1,CHEMBL1772929,CHEMBL1776262
CHEMBL3944007,Oc1ccc(NCc2cc3cc4c(cc3nc2O)OCO4)cc1,5.330683119433888,0.0,1,CHEMBL3988585,CHEMBL3887425
CHEMBL2144855,C(=C/c1ccc2nncn2c1)\c1ccccc1,5.838033383635925,0.0,1,CHEMBL1287620,CHEMBL2354305
CHEMBL5283712,O=C(CCC(F)(F)F)N1CCC(c2ccnc(C(F)(F)F)c2)CC1,8.0,0.0,1,CHEMBL360,CHEMBL5246902
CHEMBL4868671,Cc1cn(C2CCN(Cc3cc(Oc4cccc(Cl)c4)ccn3)CC2)c(=O)[nH]c1=O,5.552841968657781,0.0,1,CHEMBL2361,CHEMBL4832952
CHEMBL122848,CC1=C(O)C(C)(Cc2ccc(-c3ccc(CO)cc3)cc2)SC1=O,4.721246399047171,0.0,1,CHEMBL3640,CHEMBL648364
CHEMBL571838,OC[C@H]1O[C@@H](n2ccc3c(-c4ccccn4)ncnc32)[C@H](O)[C@@H]1O,5.66926403561669,2.5031094366713686,2,CHEMBL360,CHEMBL3135671
CHEMBL3896250,CC(C)n1cnc(S(=O)(=O)N2CCC(C(=O)Nc3cccc(-c4ccno4)c3)CC2)c1,5.673664139071248,0.0,1,CHEMBL3988585,CHEMBL3887425
CHEMBL4071439,CCCOc1cc(Br)c2c(c1)B(O)OC2CN.Cl,6.431798275933005,0.0,1,CHEMBL4105844,CHEMBL4020311
CHEMBL539723,COc1ccc(/C=C2\SC(N3CCCCCC3)NC2=O)cc1OC,4.96018944585165,0.0,1,CHEMBL1849,CHEMBL1059058
CHEMBL5624504,O=C(O)[C@H](C1CCCCC1)N1C(=O)/C(=C/c2ccc(-c3cccc(Cl)c3)cc2)SC1=S,6.00436480540245,0.0,1,CHEMBL6066201,CHEMBL5622563
CHEMBL2418481,CN1C(=O)/C(=C/c2ccc(F)cc2)S/C1=N\c1cccc(C(=O)O)c1,7.721246399047171,0.0,1,CHEMBL2321612,CHEMBL2423608
CHEMBL2356378,COC1=Nc2ccccc2N2CCN=C12,5.683819901106547,0.0,1,CHEMBL1287620,CHEMBL2354305
CHEMBL239878,CC(=O)Oc1cc(C)c(Cl)c2c1C(=O)C=CC2=O,4.499979725272628,7.401359450547579,2,CHEMBL360,CHEMBL3077583
CHEMBL3439757,CCc1ccc(S(=O)(=O)NCC2CCN(c3cnccn3)CC2)s1,4.633124142936759,0.2056667498493176,2,CHEMBL4105939,CHEMBL4649965
CHEMBL2356597,COc1ccc(NC(=O)C2(C)Cc3c(-c4ccc(N(C)C)cc4)ccnc3O2)cc1OC,6.136219289866143,0.0,1,CHEMBL1287620,CHEMBL2354305
CHEMBL1546656,O=C(CCCN1C(=O)/C(=C/c2ccco2)SC1=S)Nc1ccccc1C(=O)O,4.065400561781927,0.0,1,CHEMBL1293297,CHEMBL1614471
CHEMBL5420232,Cc1nc2sc3ccccc3n2c1C(=O)N1CCN(Cc2cn(-c3ccc(Cl)cc3Cl)nn2)CC1,5.692503962086787,0.0,1,CHEMBL6069,CHEMBL5365590
CHEMBL4075879,CCOc1ccc(Br)c2c1B(O)O[C@@H]2CN,7.1249387366083,0.0,1,CHEMBL4105844,CHEMBL4020311
CHEMBL3447708,Cc1ccc(Oc2c(F)cccc2OC[C@@H](N)CC(C)C)cc1,4.599537997204306,0.0,1,CHEMBL360,CHEMBL4649971
CHEMBL4464897,O=S(=O)(Nc1ccc2oc(-c3ccccc3)nc2c1)c1ccc(O)cc1,4.013228265733755,0.0,1,CHEMBL4295521,CHEMBL4388634
CHEMBL2418548,C=CCN1C(=O)/C(=C/c2ccc(O)cc2)S/C1=N\c1cccc(C(=O)O)c1,6.95703092660682,0.0,1,CHEMBL2321612,CHEMBL2423608
CHEMBL2017736,CN1CCC(CNc2cc(Nc3cc(C4CC4)[nH]n3)nc(-c3cccc(C#N)c3)n2)CC1,7.638272163982407,0.0,1,CHEMBL1908385,CHEMBL2020901
CHEMBL4454819,CCc1ccc(S(=O)(=O)Nc2ccc3oc(-c4ccccc4)nc3c2)cc1,4.173925197299174,0.0,1,CHEMBL4295521,CHEMBL4388634
CHEMBL4280952,CC(C)=CCc1c(O)ccc(C(=O)[C@H]2[C@@H](c3c(O)cc(/C=C/c4ccc(O)cc4O)cc3O)C=C(C)C[C@@H]2c2ccc(O)cc2O)c1O,5.721246399047171,0.0,1,CHEMBL4295521,CHEMBL4253916
CHEMBL4870416,Cc1cn(C2CCN(Cc3cccc(Oc4ccccc4)n3)CC2)c(=O)[nH]c1=O,5.6020599913279625,0.0,1,CHEMBL2361,CHEMBL4832952
CHEMBL4174449,CC(C)=C/C=C\[C@H](C)[C@H]1CC[C@]2(C)C[C@@H]3C(C)=CC(=O)[C@@H]3/C(C=O)=C\C[C@@H]12,4.619788758288394,0.0,1,CHEMBL4295521,CHEMBL4390593
CHEMBL1368601,O=C(O)c1ccc2cccc(O)c2n1,4.811711521471744,0.0843208857000359,2,CHEMBL1287620,CHEMBL3888734
CHEMBL3290341,COc1cnc2ccc(=O)n(CCN3CCC(NCc4cnc(C)c(C#N)c4)CC3)c2c1,6.853871964321762,0.0,1,CHEMBL3430898,CHEMBL3294030
CHEMBL3261880,CC(C)=CCC/C(C)=C/CNCCOC1C2CC3CC(C2)CC1C3,6.711254100081387,0.8872957198087112,2,CHEMBL360,CHEMBL5333912
CHEMBL1889627,Cc1ccc(-c2nc3ncccc3o2)cc1NC(=O)C(C)C,5.824778199656947,0.0,1,CHEMBL1287620,CHEMBL2354305
CHEMBL119236,CCCCCCCCCCCCCCP(=O)(OCC)OCc1cccc(Oc2ccccc2)c1,3.064346650394787,0.0,1,CHEMBL4624,CHEMBL652028
CHEMBL505670,O=[N+]([O-])c1ccc(Sc2cccc[n+]2[O-])c2nonc12,4.139063379299906,0.0,1,CHEMBL1293297,CHEMBL1614471
CHEMBL5413160,Brc1ccc(COc2ccc(CNCc3ccccc3)cc2)cc1,5.823908740944319,0.0,1,CHEMBL3879870,CHEMBL5347210
CHEMBL3885263,O=C(Nc1ccc([N+](=O)[O-])cc1)N1CCN(c2nc(=O)c3cc(Cl)ccc3s2)CC1,5.336299074610352,0.0,1,CHEMBL3430898,CHEMBL3875318
CHEMBL3500568,CNC(=O)c1cc2c(nc1NCC(C)C)CCN(c1ccncn1)CC2.O=C(O)C(F)(F)F,4.559830303662102,0.0600365954477606,2,CHEMBL4105939,CHEMBL4649965
CHEMBL3087017,Cc1csc(C(C)(O)c2nnc(NC(=O)c3ccn(Cc4c(F)cccc4F)n3)s2)n1,4.468521082957745,0.0,1,CHEMBL1849,CHEMBL3089491
CHEMBL3403279,Cc1cc(N2CCC(NC(=S)Nc3ccc(F)cc3)CC2)c2cc(F)ccc2n1,4.628193541492584,0.0,1,CHEMBL3430898,CHEMBL3405737
CHEMBL4747183,COc1ccc([C@@H]2CN(C)C3(C(=O)c4ccccc4C3=O)[C@]23CSc2ccccc2C3=O)cc1,4.738023808602187,0.0,1,CHEMBL360,CHEMBL4719106
CHEMBL4583298,CC(C)[C@H]1CC[C@@]2(C)CC[C@]3(CO)CC4=C(C(=O)O)CC[C@H]4[C@]4(C)C[C@@H]4[C@H]3[C@H]12,5.201152407037244,0.9128498242810998,2,CHEMBL4295521,CHEMBL4390595
CHEMBL3330956,CC(C)(C)NC(=S)NNC(=O)c1cc(C23CC4CC(CC(C4)C2)C3)c2ccccc2n1,5.800000874803203,0.0,1,CHEMBL360,CHEMBL3380429
CHEMBL3323251,CCOC(=O)c1cc2cc(N3CCN(C(=O)c4ncccc4C(F)(F)F)CC3)ccc2o1,5.1073489661227,0.0,1,CHEMBL3430898,CHEMBL3367585
CHEMBL3331273,O=C(Cn1cnc2ccccc2c1=O)Nc1cc(C(F)(F)F)ccc1Cl,5.088309841246139,0.0,1,CHEMBL1849,CHEMBL3385192
CHEMBL4649291,O=C(O)C(=O)Nc1ccc(C#Cc2cc(C(F)(F)F)cc(C(F)(F)F)c2)cc1,7.221848749616356,0.0,2,CHEMBL4295521,CHEMBL4626292
